home_moneyline,away_team_abbr,date,home_team_abbr,home_score,away_score
,PIT,2013-06-04 19:10:00,ATL,5.0,4.0
,BAL,2013-06-04 20:10:00,HOU,1.0,4.0
,OAK,2013-06-04 20:10:00,MIL,4.0,3.0
,MIN,2013-06-04 20:10:00,KC,0.0,3.0
,ARI,2013-06-04 20:15:00,STL,6.0,7.0
,CHC,2013-06-04 22:05:00,LAA,4.0,3.0
,CHW,2013-06-04 22:10:00,SEA,7.0,4.0
,SD,2013-06-04 22:10:00,LAD,9.0,7.0
,TOR,2013-06-04 22:15:00,SF,2.0,1.0
,TB,2013-06-06 13:08:00,DET,5.0,2.0
,BAL,2013-06-06 14:10:00,HOU,1.0,3.0
,TEX,2013-06-06 19:10:00,BOS,6.0,3.0
,ARI,2013-06-06 19:15:00,STL,12.0,8.0
,MIN,2013-06-06 20:10:00,KC,7.0,3.0
,PHI,2013-06-06 20:10:00,MIL,1.0,5.0
,OAK,2013-06-06 20:10:00,CHW,4.0,5.0
,SD,2013-06-06 20:40:00,COL,5.0,6.0
,ATL,2013-06-06 22:10:00,LAD,5.0,0.0
,NYY,2013-06-06 22:10:00,SEA,1.0,6.0
,NYM,2013-06-06 19:05:00,WAS,,
,PIT,2013-06-05 12:10:00,ATL,5.0,0.0
,CLE,2013-06-05 13:05:00,NYY,6.0,4.0
,MIA,2013-06-05 13:05:00,PHI,6.0,1.0
,OAK,2013-06-05 14:10:00,MIL,1.0,6.0
,CHW,2013-06-05 15:40:00,SEA,5.0,7.0
,TOR,2013-06-05 15:45:00,SF,0.0,4.0
,NYM,2013-06-05 19:05:00,WAS,1.0,10.0
,CHC,2013-06-05 19:05:00,LAA,6.0,8.0
,TB,2013-06-05 19:08:00,DET,0.0,3.0
,COL,2013-06-05 19:10:00,CIN,4.0,12.0
,TEX,2013-06-05 19:10:00,BOS,2.0,3.0
,MIN,2013-06-05 20:10:00,KC,4.0,1.0
,BAL,2013-06-05 20:10:00,HOU,11.0,7.0
,ARI,2013-06-05 20:15:00,STL,3.0,10.0
,SD,2013-06-05 22:10:00,LAD,2.0,6.0
,PIT,2013-06-07 14:20:00,CHC,0.0,2.0
,TEX,2013-06-07 19:07:00,TOR,6.0,1.0
,CLE,2013-06-07 19:08:00,DET,7.0,5.0
,STL,2013-06-07 19:10:00,CIN,2.0,9.0
,BAL,2013-06-07 19:10:00,TB,2.0,1.0
,PHI,2013-06-07 20:10:00,MIL,5.0,4.0
,OAK,2013-06-07 20:10:00,CHW,3.0,4.0
,HOU,2013-06-07 20:10:00,KC,4.0,2.0
,SD,2013-06-07 20:40:00,COL,10.0,9.0
,SF,2013-06-07 21:40:00,ARI,3.0,1.0
,ATL,2013-06-07 22:10:00,LAD,2.0,1.0
,NYY,2013-06-07 22:10:00,SEA,4.0,1.0
,MIN,2013-06-07 19:05:00,WAS,,
,LAA,2013-06-07 19:10:00,BOS,,
,MIA,2013-06-07 19:10:00,NYM,,
,LAA,2013-06-08 13:05:00,BOS,5.0,9.0
,TEX,2013-06-08 13:07:00,TOR,4.0,3.0
,MIA,2013-06-08 13:10:00,NYM,1.0,2.0
,MIN,2013-06-08 16:05:00,WAS,3.0,4.0
,PIT,2013-06-08 16:05:00,CHC,2.0,6.0
,CLE,2013-06-08 16:08:00,DET,6.0,4.0
,BAL,2013-06-08 16:10:00,TB,8.0,0.0
,NYY,2013-06-08 16:10:00,SEA,1.0,3.0
,OAK,2013-06-08 16:10:00,CHW,4.0,1.0
,PHI,2013-06-08 19:15:00,MIL,4.0,3.0
,LAA,2013-06-08 19:15:00,BOS,7.0,2.0
,STL,2013-06-08 19:15:00,CIN,4.0,2.0
,SD,2013-06-08 19:15:00,COL,2.0,4.0
,HOU,2013-06-08 19:15:00,KC,7.0,2.0
,ATL,2013-06-08 22:10:00,LAD,1.0,2.0
,SF,2013-06-08 22:10:00,ARI,5.0,10.0
,TEX,2013-06-09 13:07:00,TOR,4.0,6.0
,CLE,2013-06-09 13:08:00,DET,4.0,1.0
,MIA,2013-06-09 13:10:00,NYM,4.0,8.0
,MIN,2013-06-09 13:35:00,WAS,7.0,0.0
,LAA,2013-06-09 13:35:00,BOS,10.0,5.0
,BAL,2013-06-09 13:40:00,TB,7.0,10.0
,OAK,2013-06-09 14:10:00,CHW,4.0,2.0
,PHI,2013-06-09 14:10:00,MIL,9.0,1.0
,HOU,2013-06-09 14:10:00,KC,2.0,0.0
,PIT,2013-06-09 14:20:00,CHC,4.0,1.0
,SF,2013-06-09 16:10:00,ARI,2.0,6.0
,ATL,2013-06-09 16:10:00,LAD,1.0,8.0
,SD,2013-06-09 16:10:00,COL,8.0,7.0
,NYY,2013-06-09 16:10:00,SEA,1.0,2.0
,MIN,2013-06-09 19:05:00,WAS,5.0,4.0
,STL,2013-06-09 20:05:00,CIN,4.0,11.0
,LAA,2013-06-10 19:05:00,BAL,4.0,3.0
,BOS,2013-06-10 19:10:00,TB,8.0,10.0
,MIL,2013-06-10 19:10:00,MIA,1.0,6.0
,CIN,2013-06-10 20:05:00,CHC,2.0,6.0
,CLE,2013-06-10 20:05:00,TEX,6.0,3.0
,DET,2013-06-10 20:10:00,KC,3.0,2.0
,TOR,2013-06-10 20:10:00,CHW,10.0,6.0
,HOU,2013-06-10 22:10:00,SEA,3.0,2.0
,ATL,2013-06-10 22:10:00,SD,7.0,6.0
,ARI,2013-06-10 22:10:00,LAD,4.0,5.0
,LAA,2013-06-11 19:05:00,BAL,3.0,2.0
,SF,2013-06-11 19:05:00,PIT,8.0,2.0
,MIL,2013-06-11 19:10:00,MIA,5.0,4.0
,STL,2013-06-11 19:10:00,NYM,2.0,9.0
,BOS,2013-06-11 19:10:00,TB,8.0,3.0
,CIN,2013-06-11 20:05:00,CHC,2.0,12.0
,CLE,2013-06-11 20:05:00,TEX,2.0,5.0
,DET,2013-06-11 20:10:00,KC,2.0,3.0
,PHI,2013-06-11 20:10:00,MIN,3.0,2.0
,TOR,2013-06-11 20:10:00,CHW,5.0,7.0
,WAS,2013-06-11 20:40:00,COL,8.0,3.0
,NYY,2013-06-11 22:05:00,OAK,6.0,4.0
,HOU,2013-06-11 22:10:00,SEA,4.0,0.0
,ATL,2013-06-11 22:10:00,SD,3.0,2.0
,ARI,2013-06-11 22:10:00,LAD,5.0,3.0
,LAA,2013-06-12 12:35:00,BAL,5.0,9.0
,DET,2013-06-12 14:10:00,KC,3.0,2.0
,CIN,2013-06-12 14:20:00,CHC,1.0,2.0
,ATL,2013-06-12 15:40:00,SD,5.0,3.0
,SF,2013-06-12 19:05:00,PIT,12.0,8.0
,BOS,2013-06-12 19:10:00,TB,1.0,2.0
,MIL,2013-06-12 19:10:00,MIA,1.0,10.0
,STL,2013-06-12 19:10:00,NYM,5.0,1.0
,CLE,2013-06-12 20:05:00,TEX,2.0,5.0
,PHI,2013-06-12 20:10:00,MIN,4.0,3.0
,WAS,2013-06-12 20:40:00,COL,1.0,5.0
,NYY,2013-06-12 22:05:00,OAK,5.0,2.0
,HOU,2013-06-12 22:10:00,SEA,1.0,6.0
,ARI,2013-06-12 22:10:00,LAD,6.0,8.0
,TOR,2013-06-12 20:10:00,CHW,,
,STL,2013-06-13 13:10:00,NYM,1.0,2.0
,CIN,2013-06-13 14:20:00,CHC,6.0,5.0
,WAS,2013-06-13 15:10:00,COL,4.0,5.0
,NYY,2013-06-13 15:35:00,OAK,3.0,2.0
,SF,2013-06-13 19:05:00,PIT,0.0,10.0
,BOS,2013-06-13 19:05:00,BAL,5.0,4.0
,KC,2013-06-13 19:10:00,TB,1.0,10.0
,TOR,2013-06-13 20:05:00,TEX,1.0,3.0
,PHI,2013-06-13 20:10:00,MIN,2.0,3.0
,BOS,2013-06-14 19:05:00,BAL,2.0,0.0
,WAS,2013-06-14 19:05:00,CLE,2.0,1.0
,LAD,2013-06-14 19:05:00,PIT,3.0,0.0
,KC,2013-06-14 19:10:00,TB,2.0,7.0
,STL,2013-06-14 19:10:00,MIA,5.0,4.0
,CHC,2013-06-14 19:10:00,NYM,3.0,6.0
,MIL,2013-06-14 19:10:00,CIN,4.0,3.0
,SF,2013-06-14 19:30:00,ATL,0.0,6.0
,TOR,2013-06-14 20:05:00,TEX,0.0,8.0
,CHW,2013-06-14 20:10:00,HOU,2.0,1.0
,DET,2013-06-14 20:10:00,MIN,0.0,4.0
,PHI,2013-06-14 20:40:00,COL,7.0,8.0
,NYY,2013-06-14 22:05:00,LAA,5.0,2.0
,SEA,2013-06-14 22:05:00,OAK,2.0,3.0
,ARI,2013-06-14 22:10:00,SD,2.0,1.0
,CHC,2013-06-15 13:10:00,NYM,2.0,5.0
,BOS,2013-06-15 16:05:00,BAL,4.0,5.0
,SF,2013-06-15 16:05:00,ATL,6.0,5.0
,LAD,2013-06-15 16:05:00,PIT,3.0,5.0
,TOR,2013-06-15 16:05:00,TEX,1.0,6.0
,PHI,2013-06-15 16:10:00,COL,10.0,5.0
,KC,2013-06-15 16:10:00,TB,5.0,3.0
,STL,2013-06-15 16:10:00,MIA,7.0,13.0
,MIL,2013-06-15 16:10:00,CIN,0.0,6.0
,DET,2013-06-15 19:15:00,MIN,6.0,3.0
,WAS,2013-06-15 19:15:00,CLE,6.0,7.0
,CHW,2013-06-15 19:15:00,HOU,4.0,3.0
,NYY,2013-06-15 19:15:00,LAA,6.0,2.0
,SEA,2013-06-15 19:15:00,OAK,0.0,4.0
,ARI,2013-06-15 22:10:00,SD,6.0,4.0
,WAS,2013-06-16 13:05:00,CLE,2.0,0.0
,MIL,2013-06-16 13:10:00,CIN,5.0,1.0
,CHC,2013-06-16 13:10:00,NYM,4.0,3.0
,STL,2013-06-16 13:10:00,MIA,7.0,2.0
,LAD,2013-06-16 13:35:00,PIT,6.0,3.0
,BOS,2013-06-16 13:35:00,BAL,6.0,3.0
,KC,2013-06-16 13:40:00,TB,3.0,5.0
,CHW,2013-06-16 14:10:00,HOU,5.0,4.0
,DET,2013-06-16 14:10:00,MIN,2.0,5.0
,TOR,2013-06-16 15:05:00,TEX,2.0,7.0
,NYY,2013-06-16 15:35:00,LAA,5.0,6.0
,SEA,2013-06-16 16:05:00,OAK,10.0,2.0
,PHI,2013-06-16 16:10:00,COL,5.0,2.0
,ARI,2013-06-16 16:10:00,SD,4.0,1.0
,SF,2013-06-16 20:05:00,ATL,3.0,0.0
,CHC,2013-06-17 19:05:00,STL,5.0,2.0
,KC,2013-06-17 19:05:00,CLE,1.0,2.0
,WAS,2013-06-17 19:05:00,PHI,5.0,4.0
,COL,2013-06-17 19:07:00,TOR,2.0,0.0
,BAL,2013-06-17 19:08:00,DET,5.0,1.0
,NYM,2013-06-17 19:10:00,ATL,2.0,1.0
,PIT,2013-06-17 19:10:00,CIN,4.0,1.0
,OAK,2013-06-17 20:05:00,TEX,8.0,7.0
,CHW,2013-06-17 20:10:00,HOU,2.0,4.0
,MIA,2013-06-17 21:40:00,ARI,2.0,3.0
,SEA,2013-06-17 22:05:00,LAA,11.0,3.0
,SD,2013-06-17 22:15:00,SF,3.0,5.0
,TB,2013-06-18 13:05:00,BOS,5.0,1.0
,NYM,2013-06-18 13:10:00,ATL,3.0,4.0
,WAS,2013-06-18 19:05:00,PHI,4.0,2.0
,KC,2013-06-18 19:05:00,CLE,4.0,3.0
,COL,2013-06-18 19:07:00,TOR,8.0,3.0
,BAL,2013-06-18 19:08:00,DET,2.0,5.0
,PIT,2013-06-18 19:10:00,CIN,0.0,4.0
,TB,2013-06-18 19:10:00,BOS,3.0,1.0
,NYM,2013-06-18 19:10:00,ATL,1.0,6.0
,OAK,2013-06-18 20:05:00,TEX,2.0,6.0
,MIL,2013-06-18 20:10:00,HOU,10.0,1.0
,CHW,2013-06-18 20:10:00,MIN,7.0,5.0
,CHC,2013-06-18 20:15:00,STL,2.0,4.0
,MIA,2013-06-18 21:40:00,ARI,3.0,2.0
,SEA,2013-06-18 22:05:00,LAA,2.0,3.0
,SD,2013-06-18 22:15:00,SF,5.0,4.0
,LAD,2013-06-18 19:05:00,NYY,,
,LAD,2013-06-19 13:00:00,NYY,6.0,4.0
,BAL,2013-06-19 13:08:00,DET,3.0,13.0
,MIA,2013-06-19 15:40:00,ARI,3.0,1.0
,SD,2013-06-19 15:45:00,SF,4.0,2.0
,LAD,2013-06-19 19:05:00,NYY,0.0,6.0
,WAS,2013-06-19 19:05:00,PHI,2.0,6.0
,KC,2013-06-19 19:05:00,CLE,6.0,3.0
,COL,2013-06-19 19:07:00,TOR,5.0,2.0
,PIT,2013-06-19 19:10:00,CIN,2.0,1.0
,TB,2013-06-19 19:10:00,BOS,2.0,6.0
,NYM,2013-06-19 19:10:00,ATL,5.0,3.0
,OAK,2013-06-19 20:05:00,TEX,9.0,4.0
,CHW,2013-06-19 20:10:00,MIN,7.0,4.0
,MIL,2013-06-19 20:10:00,HOU,1.0,3.0
,CHC,2013-06-19 20:15:00,STL,4.0,1.0
,SEA,2013-06-19 22:05:00,LAA,1.0,0.0
,PIT,2013-06-20 12:35:00,CIN,3.0,5.0
,CHW,2013-06-20 13:10:00,MIN,8.0,4.0
,OAK,2013-06-20 14:05:00,TEX,4.0,3.0
,MIL,2013-06-20 14:10:00,HOU,7.0,4.0
,COL,2013-06-20 19:05:00,WAS,5.0,1.0
,TB,2013-06-20 19:05:00,NYY,3.0,8.0
,BOS,2013-06-20 19:08:00,DET,4.0,3.0
,NYM,2013-06-20 19:10:00,ATL,3.0,4.0
,CHC,2013-06-20 20:15:00,STL,6.0,1.0
,SEA,2013-06-20 22:05:00,LAA,10.0,9.0
,LAD,2013-06-20 22:10:00,SD,6.0,3.0
,MIA,2013-06-20 22:15:00,SF,1.0,2.0
,HOU,2013-06-21 14:20:00,CHC,3.0,1.0
,MIN,2013-06-21 19:05:00,CLE,5.0,1.0
,COL,2013-06-21 19:05:00,WAS,2.0,1.0
,NYM,2013-06-21 19:05:00,PHI,3.0,4.0
,TB,2013-06-21 19:05:00,NYY,6.0,2.0
,BAL,2013-06-21 19:07:00,TOR,7.0,6.0
,BOS,2013-06-21 19:08:00,DET,6.0,10.0
,ATL,2013-06-21 20:10:00,MIL,2.0,0.0
,CHW,2013-06-21 20:10:00,KC,1.0,9.0
,TEX,2013-06-21 20:15:00,STL,4.0,6.0
,CIN,2013-06-21 21:40:00,ARI,11.0,5.0
,PIT,2013-06-21 22:05:00,LAA,2.0,5.0
,OAK,2013-06-21 22:10:00,SEA,3.0,6.0
,LAD,2013-06-21 22:10:00,SD,5.0,2.0
,MIA,2013-06-21 22:15:00,SF,3.0,6.0
,COL,2013-06-22 12:05:00,WAS,1.0,7.0
,TB,2013-06-22 13:05:00,NYY,7.0,5.0
,BAL,2013-06-22 13:07:00,TOR,4.0,2.0
,CHW,2013-06-22 14:10:00,KC,2.0,3.0
,HOU,2013-06-22 16:05:00,CHC,3.0,4.0
,MIA,2013-06-22 16:05:00,SF,2.0,1.0
,NYM,2013-06-22 16:05:00,PHI,8.0,7.0
,ATL,2013-06-22 16:10:00,MIL,2.0,0.0
,TEX,2013-06-22 19:15:00,STL,2.0,4.0
,LAD,2013-06-22 19:15:00,SD,1.0,6.0
,MIN,2013-06-22 19:15:00,CLE,8.0,7.0
,CIN,2013-06-22 19:15:00,ARI,4.0,3.0
,BOS,2013-06-22 19:15:00,DET,10.0,3.0
,PIT,2013-06-22 22:05:00,LAA,1.0,6.0
,OAK,2013-06-22 22:10:00,SEA,7.0,5.0
,CLE,2013-06-24 19:05:00,BAL,2.0,5.0
,TOR,2013-06-24 19:10:00,TB,4.0,1.0
,SF,2013-06-24 22:10:00,LAD,3.0,1.0
,PHI,2013-06-24 22:10:00,SD,4.0,3.0
,MIN,2013-06-23 13:05:00,CLE,3.0,5.0
,BAL,2013-06-23 13:07:00,TOR,13.0,5.0
,BOS,2013-06-23 13:08:00,DET,7.0,5.0
,COL,2013-06-23 13:35:00,WAS,6.0,7.0
,NYM,2013-06-23 13:35:00,PHI,0.0,8.0
,TB,2013-06-23 14:05:00,NYY,1.0,3.0
,ATL,2013-06-23 14:10:00,MIL,4.0,7.0
,CHW,2013-06-23 14:10:00,KC,7.0,6.0
,HOU,2013-06-23 14:20:00,CHC,14.0,6.0
,PIT,2013-06-23 15:35:00,LAA,9.0,10.0
,MIA,2013-06-23 16:05:00,SF,2.0,7.0
,OAK,2013-06-23 16:10:00,SEA,6.0,3.0
,LAD,2013-06-23 16:10:00,SD,1.0,3.0
,CIN,2013-06-23 16:10:00,ARI,2.0,4.0
,TEX,2013-06-23 20:05:00,STL,1.0,2.0
,CLE,2013-06-25 19:05:00,BAL,6.0,3.0
,ARI,2013-06-25 19:05:00,WAS,7.0,5.0
,TEX,2013-06-25 19:05:00,NYY,4.0,3.0
,LAA,2013-06-25 19:08:00,DET,8.0,14.0
,COL,2013-06-25 19:10:00,BOS,11.0,4.0
,MIN,2013-06-25 19:10:00,MIA,4.0,2.0
,TOR,2013-06-25 19:10:00,TB,5.0,1.0
,ATL,2013-06-25 20:10:00,KC,3.0,4.0
,NYM,2013-06-25 20:10:00,CHW,5.0,4.0
,CHC,2013-06-25 20:10:00,MIL,9.0,3.0
,STL,2013-06-25 20:10:00,HOU,5.0,13.0
,CIN,2013-06-25 22:05:00,OAK,7.0,3.0
,SF,2013-06-25 22:10:00,LAD,6.0,5.0
,PHI,2013-06-25 22:10:00,SD,2.0,6.0
,PIT,2013-06-25 22:10:00,SEA,4.0,9.0
,TOR,2013-06-26 12:10:00,TB,0.0,3.0
,MIN,2013-06-26 12:40:00,MIA,5.0,3.0
,CIN,2013-06-26 15:35:00,OAK,5.0,0.0
,PIT,2013-06-26 15:40:00,SEA,2.0,4.0
,COL,2013-06-26 16:05:00,BOS,5.0,3.0
,TEX,2013-06-26 19:05:00,NYY,5.0,8.0
,CLE,2013-06-26 19:05:00,BAL,3.0,4.0
,ARI,2013-06-26 19:05:00,WAS,3.0,2.0
,LAA,2013-06-26 19:08:00,DET,4.0,7.0
,STL,2013-06-26 20:10:00,HOU,4.0,3.0
,ATL,2013-06-26 20:10:00,KC,4.0,3.0
,NYM,2013-06-26 20:10:00,CHW,0.0,3.0
,CHC,2013-06-26 20:10:00,MIL,4.0,5.0
,SF,2013-06-26 22:10:00,LAD,4.0,2.0
,PHI,2013-06-26 22:10:00,SD,5.0,7.0
,TEX,2013-06-27 13:05:00,NYY,0.0,2.0
,LAA,2013-06-27 13:08:00,DET,1.0,3.0
,CHC,2013-06-27 14:10:00,MIL,2.0,7.0
,ARI,2013-06-27 16:05:00,WAS,2.0,3.0
,NYM,2013-06-27 18:10:00,COL,2.0,3.0
,CLE,2013-06-27 19:05:00,BAL,7.0,3.0
,TOR,2013-06-27 19:10:00,BOS,7.0,4.0
,KC,2013-06-27 20:10:00,MIN,3.0,1.0
,PHI,2013-06-27 22:10:00,LAD,6.0,4.0
,CLE,2013-06-28 17:10:00,CHW,10.0,19.0
,NYY,2013-06-28 19:05:00,BAL,4.0,3.0
,MIL,2013-06-28 19:05:00,PIT,10.0,3.0
,WAS,2013-06-28 19:10:00,NYM,4.0,6.0
,SD,2013-06-28 19:10:00,MIA,2.0,9.0
,TOR,2013-06-28 19:10:00,BOS,7.0,5.0
,DET,2013-06-28 19:10:00,TB,3.0,6.0
,ARI,2013-06-28 19:30:00,ATL,3.0,0.0
,CIN,2013-06-28 20:05:00,TEX,4.0,0.0
,KC,2013-06-28 20:10:00,MIN,3.0,9.0
,LAA,2013-06-28 20:10:00,HOU,2.0,4.0
,CLE,2013-06-28 20:40:00,CHW,8.0,9.0
,SF,2013-06-28 20:40:00,COL,4.0,1.0
,STL,2013-06-28 22:05:00,OAK,6.0,1.0
,PHI,2013-06-28 22:10:00,LAD,1.0,16.0
,CHC,2013-06-28 22:10:00,SEA,5.0,4.0
,WAS,2013-06-29 13:10:00,NYM,5.0,1.0
,STL,2013-06-29 16:05:00,OAK,1.0,7.0
,ARI,2013-06-29 16:05:00,ATL,11.0,5.0
,TOR,2013-06-29 16:05:00,BOS,2.0,6.0
,CLE,2013-06-29 16:10:00,CHW,3.0,4.0
,SF,2013-06-29 16:10:00,COL,2.0,1.0
,LAA,2013-06-29 16:10:00,HOU,2.0,7.0
,KC,2013-06-29 16:10:00,MIN,6.0,2.0
,SD,2013-06-29 19:10:00,MIA,7.0,1.0
,MIL,2013-06-29 19:15:00,PIT,2.0,1.0
,CHC,2013-06-29 19:15:00,SEA,3.0,5.0
,CIN,2013-06-29 19:15:00,TEX,4.0,6.0
,DET,2013-06-29 19:15:00,TB,4.0,3.0
,NYY,2013-06-29 19:15:00,BAL,11.0,3.0
,PHI,2013-06-29 22:10:00,LAD,4.0,3.0
,SD,2013-06-30 13:10:00,MIA,6.0,2.0
,WAS,2013-06-30 13:10:00,NYM,2.0,13.0
,MIL,2013-06-30 13:35:00,PIT,2.0,1.0
,ARI,2013-06-30 13:35:00,ATL,6.0,2.0
,TOR,2013-06-30 13:35:00,BOS,5.0,4.0
,DET,2013-06-30 13:40:00,TB,3.0,1.0
,CLE,2013-06-30 14:10:00,CHW,0.0,4.0
,LAA,2013-06-30 14:10:00,HOU,1.0,3.0
,KC,2013-06-30 14:10:00,MIN,8.0,9.0
,CIN,2013-06-30 15:05:00,TEX,3.0,2.0
,STL,2013-06-30 16:05:00,OAK,7.0,5.0
,PHI,2013-06-30 16:10:00,LAD,6.0,1.0
,SF,2013-06-30 16:10:00,COL,2.0,5.0
,CHC,2013-06-30 16:10:00,SEA,6.0,7.0
,NYY,2013-06-30 20:05:00,BAL,4.0,2.0
,DET,2013-07-01 13:07:00,TOR,8.0,3.0
,MIL,2013-07-01 19:05:00,WAS,10.0,5.0
,SD,2013-07-01 19:10:00,MIA,4.0,0.0
,ARI,2013-07-01 19:10:00,NYM,5.0,4.0
,SF,2013-07-01 19:10:00,CIN,8.0,1.0
,TB,2013-07-01 20:10:00,HOU,0.0,12.0
,NYY,2013-07-01 20:10:00,MIN,4.0,10.0
,MIL,2013-07-02 19:05:00,WAS,0.0,4.0
,PHI,2013-07-02 19:05:00,PIT,1.0,3.0
,DET,2013-07-02 19:07:00,TOR,6.0,7.0
,ARI,2013-07-02 19:10:00,NYM,9.0,1.0
,SD,2013-07-02 19:10:00,BOS,4.0,1.0
,MIA,2013-07-02 19:10:00,ATL,11.0,3.0
,SF,2013-07-02 19:10:00,CIN,3.0,0.0
,SEA,2013-07-02 20:05:00,TEX,2.0,9.0
,NYY,2013-07-02 20:10:00,MIN,3.0,7.0
,TB,2013-07-02 20:10:00,HOU,0.0,8.0
,BAL,2013-07-02 20:10:00,CHW,5.0,2.0
,CLE,2013-07-02 20:10:00,KC,5.0,6.0
,LAD,2013-07-02 20:40:00,COL,0.0,8.0
,CHC,2013-07-02 22:05:00,OAK,8.0,7.0
,STL,2013-07-02 22:05:00,LAA,5.0,1.0
,MIL,2013-07-03 18:05:00,WAS,1.0,4.0
,PHI,2013-07-03 19:05:00,PIT,6.0,5.0
,DET,2013-07-03 19:07:00,TOR,2.0,6.0
,BAL,2013-07-03 19:10:00,CHW,2.0,4.0
,ARI,2013-07-03 19:10:00,NYM,3.0,5.0
,SD,2013-07-03 19:10:00,BOS,2.0,1.0
,MIA,2013-07-03 19:10:00,ATL,3.0,6.0
,SF,2013-07-03 19:10:00,CIN,3.0,2.0
,SEA,2013-07-03 20:05:00,TEX,2.0,4.0
,CLE,2013-07-03 20:10:00,KC,6.0,5.0
,NYY,2013-07-03 20:10:00,MIN,2.0,3.0
,LAD,2013-07-03 20:10:00,COL,8.0,10.0
,TB,2013-07-03 20:10:00,HOU,4.0,1.0
,STL,2013-07-03 22:05:00,LAA,2.0,12.0
,CHC,2013-07-03 22:05:00,OAK,1.0,3.0
,MIL,2013-07-04 11:05:00,WAS,8.0,5.0
,ARI,2013-07-04 13:10:00,NYM,4.0,5.0
,SD,2013-07-04 13:35:00,BOS,8.0,2.0
,PHI,2013-07-04 13:35:00,PIT,4.0,6.0
,NYY,2013-07-04 14:10:00,MIN,5.0,9.0
,CLE,2013-07-04 14:10:00,KC,10.0,7.0
,BAL,2013-07-04 14:10:00,CHW,3.0,2.0
,TB,2013-07-04 14:10:00,HOU,5.0,7.0
,CHC,2013-07-04 16:05:00,OAK,1.0,0.0
,DET,2013-07-04 19:07:00,TOR,1.0,11.0
,MIA,2013-07-04 19:10:00,ATL,3.0,4.0
,SEA,2013-07-04 20:05:00,TEX,5.0,4.0
,LAD,2013-07-04 20:10:00,COL,9.0,5.0
,STL,2013-07-04 21:05:00,LAA,6.0,5.0
,SF,2013-07-04 13:10:00,CIN,,
,BAL,2013-07-06 13:05:00,NYY,5.0,4.0
,MIN,2013-07-06 13:07:00,TOR,0.0,6.0
,OAK,2013-07-06 14:10:00,KC,4.0,3.0
,MIA,2013-07-06 14:15:00,STL,5.0,4.0
,SD,2013-07-06 16:05:00,WAS,5.0,4.0
,PIT,2013-07-06 16:05:00,CHC,4.0,1.0
,DET,2013-07-06 16:05:00,CLE,4.0,9.0
,SEA,2013-07-06 16:10:00,CIN,13.0,4.0
,HOU,2013-07-06 19:15:00,TEX,5.0,9.0
,LAD,2013-07-06 19:15:00,SF,4.0,2.0
,ATL,2013-07-06 19:15:00,PHI,4.0,13.0
,CHW,2013-07-06 19:15:00,TB,3.0,0.0
,NYM,2013-07-06 19:15:00,MIL,7.0,6.0
,BOS,2013-07-06 22:05:00,LAA,9.0,7.0
,COL,2013-07-06 22:10:00,ARI,11.0,1.0
,PIT,2013-07-05 16:05:00,CHC,2.0,6.0
,DET,2013-07-05 19:05:00,CLE,0.0,7.0
,BAL,2013-07-05 19:05:00,NYY,3.0,2.0
,ATL,2013-07-05 19:05:00,PHI,5.0,4.0
,SD,2013-07-05 19:05:00,WAS,8.0,5.0
,MIN,2013-07-05 19:07:00,TOR,4.0,0.0
,CHW,2013-07-05 19:10:00,TB,8.0,3.0
,SEA,2013-07-05 19:10:00,CIN,2.0,4.0
,HOU,2013-07-05 20:05:00,TEX,10.0,5.0
,NYM,2013-07-05 20:10:00,MIL,5.0,12.0
,OAK,2013-07-05 20:10:00,KC,3.0,6.0
,MIA,2013-07-05 20:15:00,STL,4.0,1.0
,COL,2013-07-05 21:40:00,ARI,5.0,0.0
,BOS,2013-07-05 22:05:00,LAA,2.0,6.0
,LAD,2013-07-05 22:15:00,SF,2.0,10.0
,BAL,2013-07-07 13:05:00,NYY,1.0,2.0
,DET,2013-07-07 13:05:00,CLE,9.0,6.0
,MIN,2013-07-07 13:07:00,TOR,11.0,5.0
,SEA,2013-07-07 13:10:00,CIN,1.0,3.0
,ATL,2013-07-07 13:35:00,PHI,7.0,3.0
,SD,2013-07-07 13:35:00,WAS,11.0,7.0
,CHW,2013-07-07 13:40:00,TB,3.0,1.0
,OAK,2013-07-07 14:10:00,KC,4.0,10.0
,NYM,2013-07-07 14:10:00,MIL,1.0,2.0
,MIA,2013-07-07 14:15:00,STL,3.0,2.0
,PIT,2013-07-07 14:20:00,CHC,4.0,3.0
,HOU,2013-07-07 15:05:00,TEX,5.0,4.0
,LAD,2013-07-07 16:05:00,SF,1.0,4.0
,COL,2013-07-07 16:10:00,ARI,6.0,1.0
,BOS,2013-07-07 20:05:00,LAA,3.0,0.0
,TEX,2013-07-08 19:05:00,BAL,5.0,8.0
,DET,2013-07-08 19:05:00,CLE,2.0,4.0
,KC,2013-07-08 19:05:00,NYY,1.0,5.0
,WAS,2013-07-08 19:05:00,PHI,3.0,2.0
,OAK,2013-07-08 19:05:00,PIT,1.0,2.0
,MIN,2013-07-08 19:10:00,TB,7.0,4.0
,ATL,2013-07-08 19:10:00,MIA,1.0,7.0
,CHC,2013-07-08 20:10:00,CHW,2.0,8.0
,CIN,2013-07-08 20:10:00,MIL,4.0,3.0
,LAD,2013-07-08 21:40:00,ARI,1.0,6.0
